pixel,mlat,mlon,area_km,Mn.Avg.Dens,Mn.CV.Dens
23657,42.7,229.4,91.02074411,1.65E-13,0.471431845
23658,42.7,229.5,91.02074411,2.00E-13,0.473673995
23659,42.7,229.6,91.02074411,2.44E-13,0.476165391
23660,42.7,229.7,91.02074411,2.85E-13,0.474547329
23661,42.7,229.8,91.02074411,3.53E-13,0.472391538
23662,42.7,229.9,91.02074411,4.36E-13,0.47009103
23663,42.7,230,91.02074411,5.42E-13,0.467658631
23664,42.7,230.1,91.02074411,6.84E-13,0.465251157
23665,42.7,230.2,91.02074411,8.71E-13,0.458450464
23666,42.7,230.3,91.02074411,1.13E-12,0.455414926
23667,42.7,230.4,91.02074411,1.48E-12,0.455619103
23668,42.7,230.5,91.02074411,1.92E-12,0.453189054
23669,42.7,230.6,91.02074411,2.62E-12,0.446351065
23670,42.7,230.7,91.02074411,3.58E-12,0.440813704
23671,42.7,230.8,91.02074411,5.00E-12,0.441733279
23672,42.7,230.9,91.02074411,7.10E-12,0.450776056
23673,42.7,231,91.02074411,1.03E-11,0.458750133
23674,42.7,231.1,91.02074411,1.53E-11,0.462482271
23675,42.7,231.2,91.02074411,2.31E-11,0.458212092
23676,42.7,231.3,91.02074411,3.54E-11,0.449596953
23677,42.7,231.4,91.02074411,5.54E-11,0.439938889
23678,42.7,231.5,91.02074411,9.21E-11,0.432699812
23679,42.7,231.6,91.02074411,1.49E-10,0.434520457
23680,42.7,231.7,91.02074411,2.65E-10,0.436981184
23681,42.7,231.8,91.02074411,4.73E-10,0.432208349
23682,42.7,231.9,91.02074411,7.34E-10,0.429467097
23683,42.7,232,91.02074411,1.30E-09,0.427969908
23684,42.7,232.1,91.02074411,2.30E-09,0.428091987
23685,42.7,232.2,91.02074411,4.70E-09,0.42781791
23686,42.7,232.3,91.02074411,9.03E-09,0.423205392
23687,42.7,232.4,91.02074411,1.63E-08,0.419415384
23688,42.7,232.5,91.02074411,3.20E-08,0.418377462
23689,42.7,232.6,91.02074411,6.62E-08,0.414697933
23690,42.7,232.7,91.02074411,1.23E-07,0.406053409
23691,42.7,232.8,91.02074411,2.53E-07,0.396653018
23692,42.7,232.9,91.02074411,4.97E-07,0.38800578
23693,42.7,233,91.02074411,9.50E-07,0.382475592
23694,42.7,233.1,91.02074411,1.89E-06,0.382742785
23695,42.7,233.2,91.02074411,3.83E-06,0.387356276
23696,42.7,233.3,91.02074411,7.35E-06,0.387159499
23697,42.7,233.4,91.02074411,1.42E-05,0.380662211
23698,42.7,233.5,91.02074411,2.71E-05,0.375168798
23699,42.7,233.6,91.02074411,5.08E-05,0.372832038
23700,42.7,233.7,91.02074411,9.31E-05,0.370703894
23701,42.7,233.8,91.02074411,0.000168733,0.359664679
23702,42.7,233.9,91.02074411,0.000292396,0.338059873
23703,42.7,234,91.02074411,0.000515265,0.317939154
23704,42.7,234.1,91.02074411,0.000863528,0.300415348
23705,42.7,234.2,91.02074411,0.001385815,0.286699965
23706,42.7,234.3,91.02074411,0.002065165,0.281271831
23707,42.7,234.4,91.02074411,0.00321427,0.275163923
23708,42.7,234.5,91.02074411,0.004515152,0.26825558
23709,42.7,234.6,91.02074411,0.006046371,0.257618829
23710,42.7,234.7,91.02074411,0.007820495,0.249599623
23711,42.7,234.8,91.02074411,0.009604806,0.239276153
23712,42.7,234.9,91.02074411,0.011675632,0.214475255
23713,42.7,235,91.02074411,0.021173835,0.188328623
23714,42.7,235.1,91.02074411,0.035347243,0.173776192
23715,42.7,235.2,91.02074411,0.038315253,0.171433878
23716,42.7,235.3,91.02074411,0.049497264,0.170693878
23717,42.7,235.4,91.02074411,0.048859342,0.186273297
23718,42.7,235.5,91.02074411,0.044260599,0.245737336
23839,42.8,229,90.87613612,7.59E-14,0.460926753
23840,42.8,229.1,90.87613612,9.07E-14,0.462267238
23841,42.8,229.2,90.87613612,1.08E-13,0.463564843
23842,42.8,229.3,90.87613612,1.29E-13,0.465633509
23843,42.8,229.4,90.87613612,1.54E-13,0.46727105
23844,42.8,229.5,90.87613612,1.83E-13,0.469582716
23845,42.8,229.6,90.87613612,2.18E-13,0.473751354
23846,42.8,229.7,90.87613612,2.55E-13,0.474669435
23847,42.8,229.8,90.87613612,3.08E-13,0.47257699
23848,42.8,229.9,90.87613612,3.74E-13,0.470956718
23849,42.8,230,90.87613612,4.55E-13,0.467304802
23850,42.8,230.1,90.87613612,5.55E-13,0.465186547
23851,42.8,230.2,90.87613612,7.00E-13,0.46134356
23852,42.8,230.3,90.87613612,8.89E-13,0.4558994
23853,42.8,230.4,90.87613612,1.18E-12,0.451940966
23854,42.8,230.5,90.87613612,1.49E-12,0.44592362
23855,42.8,230.6,90.87613612,1.96E-12,0.442049227
23856,42.8,230.7,90.87613612,2.63E-12,0.440850657
23857,42.8,230.8,90.87613612,3.75E-12,0.443583884
23858,42.8,230.9,90.87613612,5.16E-12,0.452683856
23859,42.8,231,90.87613612,7.52E-12,0.462270982
23860,42.8,231.1,90.87613612,1.09E-11,0.46659148
23861,42.8,231.2,90.87613612,1.64E-11,0.464410663
23862,42.8,231.3,90.87613612,2.52E-11,0.456472792
23863,42.8,231.4,90.87613612,3.99E-11,0.447527596
23864,42.8,231.5,90.87613612,6.55E-11,0.440835612
23865,42.8,231.6,90.87613612,1.09E-10,0.439401079
23866,42.8,231.7,90.87613612,1.90E-10,0.444972637
23867,42.8,231.8,90.87613612,2.96E-10,0.442357367
23868,42.8,231.9,90.87613612,4.87E-10,0.440887273
23869,42.8,232,90.87613612,9.13E-10,0.436971412
23870,42.8,232.1,90.87613612,1.79E-09,0.433783179
23871,42.8,232.2,90.87613612,3.28E-09,0.431197749
23872,42.8,232.3,90.87613612,6.58E-09,0.425617284
23873,42.8,232.4,90.87613612,1.23E-08,0.421230299
23874,42.8,232.5,90.87613612,2.36E-08,0.418074224
23875,42.8,232.6,90.87613612,4.78E-08,0.414177169
23876,42.8,232.7,90.87613612,9.82E-08,0.406437911
23877,42.8,232.8,90.87613612,1.96E-07,0.394367659
23878,42.8,232.9,90.87613612,3.79E-07,0.383235219
23879,42.8,233,90.87613612,7.64E-07,0.377397683
23880,42.8,233.1,90.87613612,1.52E-06,0.378606877
23881,42.8,233.2,90.87613612,3.06E-06,0.387940515
23882,42.8,233.3,90.87613612,6.87E-06,0.391837624
23883,42.8,233.4,90.87613612,1.21E-05,0.39014398
23884,42.8,233.5,90.87613612,2.34E-05,0.385381492
23885,42.8,233.6,90.87613612,4.45E-05,0.381723443
23886,42.8,233.7,90.87613612,8.16E-05,0.377943607
23887,42.8,233.8,90.87613612,0.000147907,0.365900123
23888,42.8,233.9,90.87613612,0.000261444,0.347537446
23889,42.8,234,90.87613612,0.000451916,0.328730109
23890,42.8,234.1,90.87613612,0.000755598,0.310772906
23891,42.8,234.2,90.87613612,0.001286003,0.294703654
23892,42.8,234.3,90.87613612,0.002042645,0.284304288
23893,42.8,234.4,90.87613612,0.003022956,0.276354592
23894,42.8,234.5,90.87613612,0.004307836,0.268037006
23895,42.8,234.6,90.87613612,0.005871762,0.259072832
23896,42.8,234.7,90.87613612,0.00768631,0.250907543
23897,42.8,234.8,90.87613612,0.008850706,0.23943326
23898,42.8,234.9,90.87613612,0.012329941,0.222022149
23899,42.8,235,90.87613612,0.01846335,0.191513859
23900,42.8,235.1,90.87613612,0.044577561,0.17376826
23901,42.8,235.2,90.87613612,0.048307539,0.165559632
23902,42.8,235.3,90.87613612,0.052708159,0.170122345
23903,42.8,235.4,90.87613612,0.051757458,0.20042416
24025,42.9,229,90.73124508,7.63E-14,0.460246362
24026,42.9,229.1,90.73124508,9.05E-14,0.458981605
24027,42.9,229.2,90.73124508,1.05E-13,0.460162672
24028,42.9,229.3,90.73124508,1.24E-13,0.461461668
24029,42.9,229.4,90.73124508,1.44E-13,0.461906903
24030,42.9,229.5,90.73124508,1.70E-13,0.466246072
24031,42.9,229.6,90.73124508,2.03E-13,0.472020315
24032,42.9,229.7,90.73124508,2.40E-13,0.474533406
24033,42.9,229.8,90.73124508,2.72E-13,0.471650264
24034,42.9,229.9,90.73124508,3.26E-13,0.467124041
24035,42.9,230,90.73124508,3.96E-13,0.464740212
24036,42.9,230.1,90.73124508,4.78E-13,0.463576723
24037,42.9,230.2,90.73124508,5.74E-13,0.461214988
24038,42.9,230.3,90.73124508,7.10E-13,0.457836813
24039,42.9,230.4,90.73124508,9.08E-13,0.454782384
24040,42.9,230.5,90.73124508,1.16E-12,0.45158684
24041,42.9,230.6,90.73124508,1.53E-12,0.450706273
24042,42.9,230.7,90.73124508,2.02E-12,0.449017034
24043,42.9,230.8,90.73124508,2.77E-12,0.448333898
24044,42.9,230.9,90.73124508,3.89E-12,0.454657312
24045,42.9,231,90.73124508,5.54E-12,0.463819486
24046,42.9,231.1,90.73124508,8.08E-12,0.469003924
24047,42.9,231.2,90.73124508,1.20E-11,0.469896961
24048,42.9,231.3,90.73124508,1.82E-11,0.464402865
24049,42.9,231.4,90.73124508,2.76E-11,0.456924238
24050,42.9,231.5,90.73124508,4.74E-11,0.450977344
24051,42.9,231.6,90.73124508,7.95E-11,0.448769969
24052,42.9,231.7,90.73124508,1.29E-10,0.450678577
24053,42.9,231.8,90.73124508,1.97E-10,0.444845798
24054,42.9,231.9,90.73124508,3.72E-10,0.43974888
24055,42.9,232,90.73124508,6.67E-10,0.435687674
24056,42.9,232.1,90.73124508,1.30E-09,0.434258459
24057,42.9,232.2,90.73124508,2.33E-09,0.433790142
24058,42.9,232.3,90.73124508,4.77E-09,0.429934403
24059,42.9,232.4,90.73124508,9.34E-09,0.423969852
24060,42.9,232.5,90.73124508,1.80E-08,0.418693953
24061,42.9,232.6,90.73124508,3.49E-08,0.413622387
24062,42.9,232.7,90.73124508,7.61E-08,0.405292835
24063,42.9,232.8,90.73124508,1.49E-07,0.393770369
24064,42.9,232.9,90.73124508,3.03E-07,0.383516839
24065,42.9,233,90.73124508,6.10E-07,0.376659067
24066,42.9,233.1,90.73124508,1.25E-06,0.377307584
24067,42.9,233.2,90.73124508,2.53E-06,0.383662468
24068,42.9,233.3,90.73124508,5.30E-06,0.388269733
24069,42.9,233.4,90.73124508,1.09E-05,0.38820547
24070,42.9,233.5,90.73124508,1.99E-05,0.386854455
24071,42.9,233.6,90.73124508,3.84E-05,0.383429672
24072,42.9,233.7,90.73124508,7.24E-05,0.377271085
24073,42.9,233.8,90.73124508,0.000132362,0.367676709
24074,42.9,233.9,90.73124508,0.000237352,0.355449837
24075,42.9,234,90.73124508,0.000418439,0.340696935
24076,42.9,234.1,90.73124508,0.000731916,0.319664826
24077,42.9,234.2,90.73124508,0.001210821,0.302467903
24078,42.9,234.3,90.73124508,0.00189171,0.291130988
24079,42.9,234.4,90.73124508,0.002820674,0.283702152
24080,42.9,234.5,90.73124508,0.004052016,0.274528542
24081,42.9,234.6,90.73124508,0.005624445,0.264673645
24082,42.9,234.7,90.73124508,0.007467288,0.257144623
24083,42.9,234.8,90.73124508,0.008560322,0.244594136
24084,42.9,234.9,90.73124508,0.013844586,0.22876087
24085,42.9,235,90.73124508,0.021746162,0.200748079
24086,42.9,235.1,90.73124508,0.047504127,0.185918268
24087,42.9,235.2,90.73124508,0.05296166,0.170792072
24088,42.9,235.3,90.73124508,0.053851582,0.166383371
24089,42.9,235.4,90.73124508,0.050884224,0.198443805
24211,43,229,90.5860714,7.74E-14,0.460475097
24212,43,229.1,90.5860714,8.94E-14,0.459145422
24213,43,229.2,90.5860714,1.03E-13,0.458679786
24214,43,229.3,90.5860714,1.18E-13,0.45727005
24215,43,229.4,90.5860714,1.35E-13,0.457942933
24216,43,229.5,90.5860714,1.66E-13,0.463007175
24217,43,229.6,90.5860714,1.74E-13,0.467729825
24218,43,229.7,90.5860714,1.98E-13,0.469645377
24219,43,229.8,90.5860714,2.52E-13,0.468590411
24220,43,229.9,90.5860714,2.73E-13,0.466820961
24221,43,230,90.5860714,3.22E-13,0.466489147
24222,43,230.1,90.5860714,3.96E-13,0.465823646
24223,43,230.2,90.5860714,4.91E-13,0.465235384
24224,43,230.3,90.5860714,5.78E-13,0.465930473
24225,43,230.4,90.5860714,7.24E-13,0.465875476
24226,43,230.5,90.5860714,9.01E-13,0.465200389
24227,43,230.6,90.5860714,1.21E-12,0.461528481
24228,43,230.7,90.5860714,1.53E-12,0.455450637
24229,43,230.8,90.5860714,2.12E-12,0.451995966
24230,43,230.9,90.5860714,2.87E-12,0.455922982
24231,43,231,90.5860714,4.08E-12,0.462884758
24232,43,231.1,90.5860714,5.95E-12,0.468474298
24233,43,231.2,90.5860714,8.71E-12,0.470813554
24234,43,231.3,90.5860714,1.35E-11,0.47079114
24235,43,231.4,90.5860714,2.03E-11,0.466336055
24236,43,231.5,90.5860714,3.42E-11,0.461031283
24237,43,231.6,90.5860714,5.50E-11,0.459621161
24238,43,231.7,90.5860714,9.17E-11,0.454160135
24239,43,231.8,90.5860714,1.48E-10,0.445855608
24240,43,231.9,90.5860714,2.55E-10,0.440102587
24241,43,232,90.5860714,4.89E-10,0.436792439
24242,43,232.1,90.5860714,9.51E-10,0.43778013
24243,43,232.2,90.5860714,1.87E-09,0.438358241
24244,43,232.3,90.5860714,3.55E-09,0.435878228
24245,43,232.4,90.5860714,7.14E-09,0.428839244
24246,43,232.5,90.5860714,1.36E-08,0.42213487
24247,43,232.6,90.5860714,2.66E-08,0.413887919
24248,43,232.7,90.5860714,5.57E-08,0.404040919
24249,43,232.8,90.5860714,1.14E-07,0.394107078
24250,43,232.9,90.5860714,2.37E-07,0.385542505
24251,43,233,90.5860714,5.01E-07,0.380106707
24252,43,233.1,90.5860714,1.08E-06,0.377359447
24253,43,233.2,90.5860714,2.22E-06,0.381131851
24254,43,233.3,90.5860714,4.52E-06,0.386849341
24255,43,233.4,90.5860714,1.09E-05,0.387390218
24256,43,233.5,90.5860714,1.70E-05,0.38427705
24257,43,233.6,90.5860714,3.37E-05,0.380793898
24258,43,233.7,90.5860714,6.37E-05,0.377011952
24259,43,233.8,90.5860714,0.000116438,0.370413332
24260,43,233.9,90.5860714,0.000219008,0.362691343
24261,43,234,90.5860714,0.000398273,0.348692472
24262,43,234.1,90.5860714,0.000677296,0.331202359
24263,43,234.2,90.5860714,0.001109942,0.320104098
24264,43,234.3,90.5860714,0.001744468,0.309603877
24265,43,234.4,90.5860714,0.002634301,0.303833947
24266,43,234.5,90.5860714,0.003817341,0.294611763
24267,43,234.6,90.5860714,0.005329251,0.283726072
24268,43,234.7,90.5860714,0.007105908,0.272783911
24269,43,234.8,90.5860714,0.008897113,0.257831913
24270,43,234.9,90.5860714,0.011565122,0.236246922
24271,43,235,90.5860714,0.020971098,0.210619639
24272,43,235.1,90.5860714,0.044028084,0.198395066
24273,43,235.2,90.5860714,0.055371704,0.183482542
24274,43,235.3,90.5860714,0.052721643,0.171276075
24275,43,235.4,90.5860714,0.049748499,0.191068534
24276,43,235.5,90.5860714,0.044544619,0.227151143
24397,43.1,229,90.44061547,8.50E-14,0.464422526
24398,43.1,229.1,90.44061547,9.15E-14,0.464754893
24399,43.1,229.2,90.44061547,1.01E-13,0.46247372
24400,43.1,229.3,90.44061547,1.13E-13,0.459524122
24401,43.1,229.4,90.44061547,1.35E-13,0.459355339
24402,43.1,229.5,90.44061547,1.43E-13,0.463026525
24403,43.1,229.6,90.44061547,1.59E-13,0.466781361
24404,43.1,229.7,90.44061547,1.88E-13,0.468508122
24405,43.1,229.8,90.44061547,2.09E-13,0.468594896
24406,43.1,229.9,90.44061547,2.39E-13,0.467467886
24407,43.1,230,90.44061547,2.78E-13,0.46957768
24408,43.1,230.1,90.44061547,3.25E-13,0.471871796
24409,43.1,230.2,90.44061547,3.88E-13,0.473781936
24410,43.1,230.3,90.44061547,4.74E-13,0.476941402
24411,43.1,230.4,90.44061547,5.81E-13,0.476654886
24412,43.1,230.5,90.44061547,7.01E-13,0.472999261
24413,43.1,230.6,90.44061547,9.18E-13,0.468937641
24414,43.1,230.7,90.44061547,1.21E-12,0.464297591
24415,43.1,230.8,90.44061547,1.66E-12,0.461989076
24416,43.1,230.9,90.44061547,2.22E-12,0.464325187
24417,43.1,231,90.44061547,3.09E-12,0.468306641
24418,43.1,231.1,90.44061547,4.57E-12,0.470371567
24419,43.1,231.2,90.44061547,6.62E-12,0.470022451
24420,43.1,231.3,90.44061547,1.00E-11,0.470187541
24421,43.1,231.4,90.44061547,1.55E-11,0.471345401
24422,43.1,231.5,90.44061547,2.47E-11,0.471062243
24423,43.1,231.6,90.44061547,3.85E-11,0.466677888
24424,43.1,231.7,90.44061547,6.92E-11,0.459082217
24425,43.1,231.8,90.44061547,1.24E-10,0.453409034
24426,43.1,231.9,90.44061547,2.16E-10,0.448192221
24427,43.1,232,90.44061547,3.48E-10,0.446021802
24428,43.1,232.1,90.44061547,6.81E-10,0.442798467
24429,43.1,232.2,90.44061547,2.02E-09,0.440058543
24430,43.1,232.3,90.44061547,3.17E-09,0.436413583
24431,43.1,232.4,90.44061547,5.06E-09,0.432250902
24432,43.1,232.5,90.44061547,1.13E-08,0.424375592
24433,43.1,232.6,90.44061547,2.10E-08,0.413271538
24434,43.1,232.7,90.44061547,4.40E-08,0.400640571
24435,43.1,232.8,90.44061547,9.41E-08,0.389476446
24436,43.1,232.9,90.44061547,1.93E-07,0.383963372
24437,43.1,233,90.44061547,4.23E-07,0.381767527
24438,43.1,233.1,90.44061547,1.02E-06,0.377753124
24439,43.1,233.2,90.44061547,2.15E-06,0.378234491
24440,43.1,233.3,90.44061547,4.39E-06,0.383233506
24441,43.1,233.4,90.44061547,8.79E-06,0.387038276
24442,43.1,233.5,90.44061547,1.53E-05,0.386264402
24443,43.1,233.6,90.44061547,3.07E-05,0.382307847
24444,43.1,233.7,90.44061547,5.92E-05,0.378947833
24445,43.1,233.8,90.44061547,0.00011166,0.375144207
24446,43.1,233.9,90.44061547,0.000203634,0.368380415
24447,43.1,234,90.44061547,0.000362717,0.357304384
24448,43.1,234.1,90.44061547,0.00062263,0.345503681
24449,43.1,234.2,90.44061547,0.001029553,0.338071213
24450,43.1,234.3,90.44061547,0.001630742,0.330794191
24451,43.1,234.4,90.44061547,0.002480646,0.32501081
24452,43.1,234.5,90.44061547,0.003622592,0.317139321
24453,43.1,234.6,90.44061547,0.005044832,0.307356259
24454,43.1,234.7,90.44061547,0.006716418,0.295220528
24455,43.1,234.8,90.44061547,0.00938275,0.279683666
24456,43.1,234.9,90.44061547,0.012344201,0.25492494
24457,43.1,235,90.44061547,0.021229313,0.22887695
24458,43.1,235.1,90.44061547,0.038458044,0.215795926
24459,43.1,235.2,90.44061547,0.049690916,0.20106205
24460,43.1,235.3,90.44061547,0.050572427,0.186150538
24461,43.1,235.4,90.44061547,0.049056853,0.178594993
24462,43.1,235.5,90.44061547,0.043975094,0.219423155
24583,43.2,229,90.2948777,7.70E-14,0.468559733
24584,43.2,229.1,90.2948777,8.75E-14,0.469983503
24585,43.2,229.2,90.2948777,9.99E-14,0.467969276
24586,43.2,229.3,90.2948777,1.11E-13,0.46515635
24587,43.2,229.4,90.2948777,1.25E-13,0.463186872
24588,43.2,229.5,90.2948777,1.33E-13,0.464553257
24589,43.2,229.6,90.2948777,1.56E-13,0.467294724
24590,43.2,229.7,90.2948777,1.64E-13,0.468908076
24591,43.2,229.8,90.2948777,1.84E-13,0.469116085
24592,43.2,229.9,90.2948777,2.09E-13,0.468264636
24593,43.2,230,90.2948777,2.39E-13,0.470255771
24594,43.2,230.1,90.2948777,2.77E-13,0.475138891
24595,43.2,230.2,90.2948777,3.32E-13,0.479507643
24596,43.2,230.3,90.2948777,3.94E-13,0.482165301
24597,43.2,230.4,90.2948777,4.72E-13,0.481808687
24598,43.2,230.5,90.2948777,5.59E-13,0.478824111
24599,43.2,230.6,90.2948777,7.35E-13,0.474112332
24600,43.2,230.7,90.2948777,9.42E-13,0.471086161
24601,43.2,230.8,90.2948777,1.24E-12,0.470435648
24602,43.2,230.9,90.2948777,1.68E-12,0.472131559
24603,43.2,231,90.2948777,2.34E-12,0.474537656
24604,43.2,231.1,90.2948777,3.35E-12,0.474973551
24605,43.2,231.2,90.2948777,4.88E-12,0.470119765
24606,43.2,231.3,90.2948777,7.49E-12,0.467531074
24607,43.2,231.4,90.2948777,1.10E-11,0.468586918
24608,43.2,231.5,90.2948777,1.72E-11,0.471403983
24609,43.2,231.6,90.2948777,2.72E-11,0.468729088
24610,43.2,231.7,90.2948777,4.73E-11,0.465352707
24611,43.2,231.8,90.2948777,9.50E-11,0.463240236
24612,43.2,231.9,90.2948777,1.89E-10,0.45997695
24613,43.2,232,90.2948777,3.18E-10,0.453890436
24614,43.2,232.1,90.2948777,5.36E-10,0.445358456
24615,43.2,232.2,90.2948777,1.54E-09,0.438317154
24616,43.2,232.3,90.2948777,2.65E-09,0.433530148
24617,43.2,232.4,90.2948777,3.74E-09,0.429307981
24618,43.2,232.5,90.2948777,7.73E-09,0.421251147
24619,43.2,232.6,90.2948777,1.69E-08,0.410058062
24620,43.2,232.7,90.2948777,3.81E-08,0.398121862
24621,43.2,232.8,90.2948777,8.88E-08,0.388298699
24622,43.2,232.9,90.2948777,2.75E-07,0.383775566
24623,43.2,233,90.2948777,6.13E-07,0.38145125
24624,43.2,233.1,90.2948777,7.52E-07,0.377786692
24625,43.2,233.2,90.2948777,1.55E-06,0.376024223
24626,43.2,233.3,90.2948777,3.21E-06,0.377521959
24627,43.2,233.4,90.2948777,6.66E-06,0.378816124
24628,43.2,233.5,90.2948777,1.37E-05,0.380275703
24629,43.2,233.6,90.2948777,2.74E-05,0.380366263
24630,43.2,233.7,90.2948777,5.31E-05,0.379784768
24631,43.2,233.8,90.2948777,0.00010062,0.377950075
24632,43.2,233.9,90.2948777,0.000185976,0.371669924
24633,43.2,234,90.2948777,0.000332787,0.364180489
24634,43.2,234.1,90.2948777,0.000575798,0.357451395
24635,43.2,234.2,90.2948777,0.000960897,0.352341442
24636,43.2,234.3,90.2948777,0.001536752,0.348357957
24637,43.2,234.4,90.2948777,0.002353915,0.342332705
24638,43.2,234.5,90.2948777,0.00345193,0.330675063
24639,43.2,234.6,90.2948777,0.004811827,0.324393864
24640,43.2,234.7,90.2948777,0.006295315,0.313664482
24641,43.2,234.8,90.2948777,0.008999889,0.296939217
24642,43.2,234.9,90.2948777,0.013694828,0.278404093
24643,43.2,235,90.2948777,0.020690278,0.258353235
24644,43.2,235.1,90.2948777,0.038220556,0.235755362
24645,43.2,235.2,90.2948777,0.043224288,0.220764406
24646,43.2,235.3,90.2948777,0.048823328,0.203327547
24647,43.2,235.4,90.2948777,0.048407542,0.187601815
24648,43.2,235.5,90.2948777,0.043639876,0.208963012
24649,43.2,235.6,90.2948777,0.037148157,0.229074446
24769,43.3,229,90.14885849,7.70E-14,0.466298909
24770,43.3,229.1,90.14885849,8.48E-14,0.467248117
24771,43.3,229.2,90.14885849,9.38E-14,0.465302305
24772,43.3,229.3,90.14885849,1.06E-13,0.463306408
24773,43.3,229.4,90.14885849,1.17E-13,0.461494009
24774,43.3,229.5,90.14885849,1.32E-13,0.464289671
24775,43.3,229.6,90.14885849,1.35E-13,0.466910132
24776,43.3,229.7,90.14885849,1.49E-13,0.468411733
24777,43.3,229.8,90.14885849,1.64E-13,0.46838484
24778,43.3,229.9,90.14885849,1.83E-13,0.467431582
24779,43.3,230,90.14885849,2.08E-13,0.468584569
24780,43.3,230.1,90.14885849,2.36E-13,0.47258673
24781,43.3,230.2,90.14885849,2.75E-13,0.477974823
24782,43.3,230.3,90.14885849,3.28E-13,0.480395448
24783,43.3,230.4,90.14885849,3.93E-13,0.478598567
24784,43.3,230.5,90.14885849,4.70E-13,0.475138634
24785,43.3,230.6,90.14885849,6.02E-13,0.471910064
24786,43.3,230.7,90.14885849,7.56E-13,0.471415853
24787,43.3,230.8,90.14885849,9.85E-13,0.474214748
24788,43.3,230.9,90.14885849,1.32E-12,0.475785906
24789,43.3,231,90.14885849,1.80E-12,0.476275468
24790,43.3,231.1,90.14885849,2.56E-12,0.477547392
24791,43.3,231.2,90.14885849,3.60E-12,0.474938733
24792,43.3,231.3,90.14885849,5.34E-12,0.470467842
24793,43.3,231.4,90.14885849,8.40E-12,0.468944538
24794,43.3,231.5,90.14885849,1.26E-11,0.470174004
24795,43.3,231.6,90.14885849,2.02E-11,0.470691388
24796,43.3,231.7,90.14885849,3.58E-11,0.470920669
24797,43.3,231.8,90.14885849,6.15E-11,0.470414382
24798,43.3,231.9,90.14885849,1.18E-10,0.46592618
24799,43.3,232,90.14885849,2.07E-10,0.456669515
24800,43.3,232.1,90.14885849,3.75E-10,0.444865502
24801,43.3,232.2,90.14885849,7.55E-10,0.435484777
24802,43.3,232.3,90.14885849,1.47E-09,0.429677432
24803,43.3,232.4,90.14885849,3.04E-09,0.423521627
24804,43.3,232.5,90.14885849,6.43E-09,0.415761422
24805,43.3,232.6,90.14885849,1.35E-08,0.406339306
24806,43.3,232.7,90.14885849,2.85E-08,0.397332567
24807,43.3,232.8,90.14885849,5.91E-08,0.390407503
24808,43.3,232.9,90.14885849,1.26E-07,0.386455424
24809,43.3,233,90.14885849,2.84E-07,0.382662124
24810,43.3,233.1,90.14885849,5.98E-07,0.377852414
24811,43.3,233.2,90.14885849,1.25E-06,0.373776713
24812,43.3,233.3,90.14885849,2.73E-06,0.373158412
24813,43.3,233.4,90.14885849,5.73E-06,0.373987503
24814,43.3,233.5,90.14885849,1.19E-05,0.375013189
24815,43.3,233.6,90.14885849,2.40E-05,0.376659574
24816,43.3,233.7,90.14885849,4.71E-05,0.377975793
24817,43.3,233.8,90.14885849,9.11E-05,0.377696174
24818,43.3,233.9,90.14885849,0.000170579,0.374915715
24819,43.3,234,90.14885849,0.00030863,0.370741375
24820,43.3,234.1,90.14885849,0.0005368,0.365953079
24821,43.3,234.2,90.14885849,0.000900888,0.360516954
24822,43.3,234.3,90.14885849,0.001448184,0.356473549
24823,43.3,234.4,90.14885849,0.002231962,0.349333057
24824,43.3,234.5,90.14885849,0.003293136,0.33651124
24825,43.3,234.6,90.14885849,0.004597695,0.327946086
24826,43.3,234.7,90.14885849,0.005735468,0.318730665
24827,43.3,234.8,90.14885849,0.008442201,0.307916731
24828,43.3,234.9,90.14885849,0.017885658,0.293678087
24829,43.3,235,90.14885849,0.021371576,0.276187446
24830,43.3,235.1,90.14885849,0.033961831,0.254989946
24831,43.3,235.2,90.14885849,0.036515627,0.233958521
24832,43.3,235.3,90.14885849,0.042915738,0.218724046
24833,43.3,235.4,90.14885849,0.045989152,0.196652378
24834,43.3,235.5,90.14885849,0.042393983,0.196408842
24835,43.3,235.6,90.14885849,0.03744756,0.221490399
24955,43.4,229,90.00255824,7.48E-14,0.460535737
24956,43.4,229.1,90.00255824,8.14E-14,0.459793283
24957,43.4,229.2,90.00255824,8.86E-14,0.457525591
24958,43.4,229.3,90.00255824,9.69E-14,0.456514981
24959,43.4,229.4,90.00255824,1.08E-13,0.458265292
24960,43.4,229.5,90.00255824,1.19E-13,0.462086778
24961,43.4,229.6,90.00255824,1.25E-13,0.46634633
24962,43.4,229.7,90.00255824,1.36E-13,0.469451921
24963,43.4,229.8,90.00255824,1.50E-13,0.46871827
24964,43.4,229.9,90.00255824,1.64E-13,0.46655679
24965,43.4,230,90.00255824,1.83E-13,0.464832765
24966,43.4,230.1,90.00255824,2.07E-13,0.465280429
24967,43.4,230.2,90.00255824,2.44E-13,0.468067131
24968,43.4,230.3,90.00255824,2.76E-13,0.47142775
24969,43.4,230.4,90.00255824,3.25E-13,0.470982725
24970,43.4,230.5,90.00255824,3.94E-13,0.468349039
24971,43.4,230.6,90.00255824,4.77E-13,0.46802054
24972,43.4,230.7,90.00255824,6.16E-13,0.471224857
24973,43.4,230.8,90.00255824,7.94E-13,0.475845561
